file,title_before,title_after,title_changed,desc_before,desc_after,desc_changed
v2/resources/queens-first-time-homebuyer-programs.html,First-Time Homebuyer Programs in Queens NY 2026 | Gadura RE,First-Time Homebuyer Programs in Queens NY 2026 | Gadura RE,False,"NYC HomeFirst provides up to $100,000 in down payment help for Queens buyers. Here's every program available in 2026 — and how sellers benefit too. Call (718) 850-0010.","NYC HomeFirst provides up to $100,000 in down payment help for Queens buyers. Here's every program available in 2026 — and how sellers benefit too.",True
v2/situations/index.html,Your Home Selling Situation | Gadura RE,Your Home Selling Situation | Gadura RE,False,"Every home sale starts with a situation. Inherited home, divorce, pre-foreclosure, relocation, retirement — we've handled them all in Queens. Find your guide below.","Every home sale starts with a situation. Inherited home, divorce, pre-foreclosure, relocation, retirement — we've handled them all in Queens.",True
v2/situations/sell-my-house-fast-woodhaven.html,Sell My House Fast in Woodhaven Queens NY | Gadura RE,Sell My House Fast in Woodhaven Queens NY | Gadura RE,False,Selling in Woodhaven? We typically close Queens homes in 30–60 days at or near full market price. Woodhaven's affordable prices attract first-time buyers — we know how to reach them. Call (718) 850-0010.,Selling in Woodhaven? We typically close Queens homes in 30–60 days at or near full market price.,True
v2/situations/selling-deceased-parent-home-queens.html,Selling a Deceased Parent's Home in Queens NY | Gadura RE,Selling a Deceased Parent's Home in Queens NY | Gadura RE,False,"Lost a parent? We help families sell their loved one's Queens home with care, clarity, and no pressure. We handle the paperwork, estate logistics, and get you full market value. Call (718) 850-0010.","Lost a parent? We help families sell their loved one's Queens home with care, clarity, and no pressure.",True
v2/situations/selling-house-as-is-queens.html,Selling a House As-Is in Queens NY | Gadura RE,Selling a House As-Is in Queens NY | Gadura RE,False,"Don't want to spend tens of thousands on repairs before selling? We sell Queens homes as-is — foundation issues, roofs, outdated kitchens and all — at full market value. Call (718) 850-0010.","Don't want to spend tens of thousands on repairs before selling? We sell Queens homes as-is — foundation issues, roofs, outdated kitchens and all — at...",True
v2/situations/inherited-house-queens.html,Selling an Inherited House in Queens NY | Gadura Real Estate,Selling an Inherited House in Queens NY | Gadura Real Estate,False,"Inherited a home in Queens? We've handled dozens of estate sales across Ozone Park, Richmond Hill, Jamaica and more. No pressure. Full market price. Call (718) 850-0010.","Inherited a home in Queens? We've handled dozens of estate sales across Ozone Park, Richmond Hill, Jamaica and more. No pressure. Full market price.",True
v2/situations/sell-my-house-fast-jamaica-queens.html,Sell My House Fast in Jamaica Queens NY | Gadura Real Estate,Sell My House Fast in Jamaica Queens NY | Gadura Real Estate,False,Selling in Jamaica Queens? We close homes fast at full market value — no cash investor lowballs. Jamaica's market is active and we know it. Call (718) 850-0010.,Selling in Jamaica Queens? We close homes fast at full market value — no cash investor lowballs. Jamaica's market is active and we know it.,True
v2/situations/selling-home-relocating-ny.html,Selling Your Queens Home Before Relocating | Gadura RE,Selling Your Queens Home Before Relocating | Gadura RE,False,"Moving out of state or out of country? We sell Queens homes remotely — you don't have to be here. Electronic signatures, video walkthroughs, and a smooth closing you can attend by video. Call (718) 850-0010.",Moving out of state or out of country? We sell Queens homes remotely — you don't have to be here.,True
zip/10309.html,ZIP 10309 Real Estate Agent | Prince's Bay | Gadura Real Estate,ZIP 10309 Real Estate Agent | Prince's Bay | Gadura RE,True,"Real estate agent serving ZIP 10309 (Prince's Bay, Staten Island, Pleasant Plains, Staten Island, Charleston, Staten Island, Rossville, Staten Island). Nitin Gadura, Gadura Real Estate LLC. Median $950K. (917) 705-0132.","Real estate agent serving ZIP 10309 (Prince's Bay, Staten Island, Pleasant Plains, Staten Island, Charleston, Staten Island, Rossville, Staten Island).",True
zip/11518.html,ZIP 11518 Real Estate Agent | East Rockaway | Gadura Real Estate,ZIP 11518 Real Estate Agent | East Rockaway | Gadura RE,True,"Real estate agent serving ZIP 11518 (East Rockaway, Nassau County). Nitin Gadura, Gadura Real Estate LLC. Median $720K. (917) 705-0132.","Real estate agent serving ZIP 11518 (East Rockaway, Nassau County). Nitin Gadura, Gadura Real Estate LLC. Median $720K. (917) 705-0132.",False
zip/10036.html,ZIP 10036 Real Estate Agent | Midtown West | Gadura Real Estate,ZIP 10036 Real Estate Agent | Midtown West | Gadura RE,True,"Real estate agent serving ZIP 10036 (Midtown West, Manhattan, Hell's Kitchen, Manhattan). Nitin Gadura, Gadura Real Estate LLC. Median $1.20M. (917) 705-0132.","Real estate agent serving ZIP 10036 (Midtown West, Manhattan, Hell's Kitchen, Manhattan). Nitin Gadura, Gadura Real Estate LLC. Median $1.20M.",True
zip/10466.html,ZIP 10466 Real Estate Agent | Wakefield | Gadura Real Estate,ZIP 10466 Real Estate Agent | Wakefield | Gadura Real Estate,False,"Real estate agent serving ZIP 10466 (Wakefield, The Bronx, Eastchester, The Bronx, Edenwald, The Bronx). Nitin Gadura, Gadura Real Estate LLC. Median $580K. (917) 705-0132.","Real estate agent serving ZIP 10466 (Wakefield, The Bronx, Eastchester, The Bronx, Edenwald, The Bronx). Nitin Gadura, Gadura Real Estate LLC.",True
zip/11762.html,ZIP 11762 Real Estate Agent | Massapequa | Gadura Real Estate,ZIP 11762 Real Estate Agent | Massapequa | Gadura RE,True,"Real estate agent serving ZIP 11762 (Massapequa, Nassau County, Massapequa Park, Nassau County). Nitin Gadura, Gadura Real Estate LLC. Median $850K. (917) 705-0132.","Real estate agent serving ZIP 11762 (Massapequa, Nassau County, Massapequa Park, Nassau County). Nitin Gadura, Gadura Real Estate LLC. Median $850K.",True
zip/11365.html,ZIP 11365 Real Estate Agent | Fresh Meadows | Gadura Real Estate,ZIP 11365 Real Estate Agent | Fresh Meadows | Gadura RE,True,"Real estate agent serving ZIP 11365 (Fresh Meadows, Queens). Nitin Gadura, Gadura Real Estate LLC. Median $950K. (917) 705-0132.","Real estate agent serving ZIP 11365 (Fresh Meadows, Queens). Nitin Gadura, Gadura Real Estate LLC. Median $950K. (917) 705-0132.",False
zip/11735.html,ZIP 11735 Real Estate Agent | Farmingdale | Gadura Real Estate,ZIP 11735 Real Estate Agent | Farmingdale | Gadura RE,True,"Real estate agent serving ZIP 11735 (Farmingdale, Suffolk County). Nitin Gadura, Gadura Real Estate LLC. Median $720K. (917) 705-0132.","Real estate agent serving ZIP 11735 (Farmingdale, Suffolk County). Nitin Gadura, Gadura Real Estate LLC. Median $720K. (917) 705-0132.",False
zip/11559.html,ZIP 11559 Real Estate Agent | Lawrence | Gadura Real Estate,ZIP 11559 Real Estate Agent | Lawrence | Gadura Real Estate,False,"Real estate agent serving ZIP 11559 (Lawrence, Nassau County, Five Towns, Nassau County). Nitin Gadura, Gadura Real Estate LLC. Median $1.50M. (917) 705-0132.","Real estate agent serving ZIP 11559 (Lawrence, Nassau County, Five Towns, Nassau County). Nitin Gadura, Gadura Real Estate LLC. Median $1.50M.",True
zip/11109.html,ZIP 11109 Real Estate Agent | Long Island City | Gadura Real Estate,ZIP 11109 Real Estate Agent | Long Island City | Gadura RE,True,"Real estate agent serving ZIP 11109 (Long Island City, Queens). Nitin Gadura, Gadura Real Estate LLC. Median $1.10M. (917) 705-0132.","Real estate agent serving ZIP 11109 (Long Island City, Queens). Nitin Gadura, Gadura Real Estate LLC. Median $1.10M. (917) 705-0132.",False
zip/11963.html,ZIP 11963 Real Estate Agent | Sag Harbor | Gadura Real Estate,ZIP 11963 Real Estate Agent | Sag Harbor | Gadura RE,True,"Real estate agent serving ZIP 11963 (Sag Harbor, Suffolk County). Nitin Gadura, Gadura Real Estate LLC. Median $2.40M. (917) 705-0132.","Real estate agent serving ZIP 11963 (Sag Harbor, Suffolk County). Nitin Gadura, Gadura Real Estate LLC. Median $2.40M. (917) 705-0132.",False
zip/11758.html,ZIP 11758 Real Estate Agent | Massapequa | Gadura Real Estate,ZIP 11758 Real Estate Agent | Massapequa | Gadura RE,True,"Real estate agent serving ZIP 11758 (Massapequa, Nassau County). Nitin Gadura, Gadura Real Estate LLC. Median $850K. (917) 705-0132.","Real estate agent serving ZIP 11758 (Massapequa, Nassau County). Nitin Gadura, Gadura Real Estate LLC. Median $850K. (917) 705-0132.",False
zip/11021.html,ZIP 11021 Real Estate Agent | Great Neck | Gadura Real Estate,ZIP 11021 Real Estate Agent | Great Neck | Gadura RE,True,"Real estate agent serving ZIP 11021 (Great Neck, Nassau County). Nitin Gadura, Gadura Real Estate LLC. Median $1.50M. (917) 705-0132.","Real estate agent serving ZIP 11021 (Great Neck, Nassau County). Nitin Gadura, Gadura Real Estate LLC. Median $1.50M. (917) 705-0132.",False
zip/11001.html,ZIP 11001 Real Estate Agent | Floral Park | Gadura Real Estate,ZIP 11001 Real Estate Agent | Floral Park | Gadura RE,True,"Real estate agent serving ZIP 11001 (Floral Park, Nassau County). Nitin Gadura, Gadura Real Estate LLC. Median $850K. (917) 705-0132.","Real estate agent serving ZIP 11001 (Floral Park, Nassau County). Nitin Gadura, Gadura Real Estate LLC. Median $850K. (917) 705-0132.",False
zip/11514.html,ZIP 11514 Real Estate Agent | Carle Place | Gadura Real Estate,ZIP 11514 Real Estate Agent | Carle Place | Gadura RE,True,"Real estate agent serving ZIP 11514 (Carle Place, Nassau County). Nitin Gadura, Gadura Real Estate LLC. Median $850K. (917) 705-0132.","Real estate agent serving ZIP 11514 (Carle Place, Nassau County). Nitin Gadura, Gadura Real Estate LLC. Median $850K. (917) 705-0132.",False
zip/10305.html,ZIP 10305 Real Estate Agent | Clifton | Gadura Real Estate,ZIP 10305 Real Estate Agent | Clifton | Gadura Real Estate,False,"Real estate agent serving ZIP 10305 (Clifton, Staten Island, Rosebank, Staten Island, South Beach, Staten Island, Dongan Hills, Staten Island). Nitin Gadura, Gadura Real Estate LLC. Median $580K. (917) 705-0132.","Real estate agent serving ZIP 10305 (Clifton, Staten Island, Rosebank, Staten Island, South Beach, Staten Island, Dongan Hills, Staten Island).",True
zip/11040.html,ZIP 11040 Real Estate Agent | New Hyde Park | Gadura Real Estate,ZIP 11040 Real Estate Agent | New Hyde Park | Gadura RE,True,"Real estate agent serving ZIP 11040 (New Hyde Park, Nassau County). Nitin Gadura, Gadura Real Estate LLC. Median $950K. (917) 705-0132.","Real estate agent serving ZIP 11040 (New Hyde Park, Nassau County). Nitin Gadura, Gadura Real Estate LLC. Median $950K. (917) 705-0132.",False
zip/10128.html,ZIP 10128 Real Estate Agent | Upper East Side | Gadura Real Estate,ZIP 10128 Real Estate Agent | Upper East Side | Gadura RE,True,"Real estate agent serving ZIP 10128 (Upper East Side, Manhattan). Nitin Gadura, Gadura Real Estate LLC. Median $1.45M. (917) 705-0132.","Real estate agent serving ZIP 10128 (Upper East Side, Manhattan). Nitin Gadura, Gadura Real Estate LLC. Median $1.45M. (917) 705-0132.",False
zip/11739.html,ZIP 11739 Real Estate Agent | Great River | Gadura Real Estate,ZIP 11739 Real Estate Agent | Great River | Gadura RE,True,"Real estate agent serving ZIP 11739 (Great River, Suffolk County). Nitin Gadura, Gadura Real Estate LLC. Median $720K. (917) 705-0132.","Real estate agent serving ZIP 11739 (Great River, Suffolk County). Nitin Gadura, Gadura Real Estate LLC. Median $720K. (917) 705-0132.",False
zip/11742.html,ZIP 11742 Real Estate Agent | Holtsville | Gadura Real Estate,ZIP 11742 Real Estate Agent | Holtsville | Gadura RE,True,"Real estate agent serving ZIP 11742 (Holtsville, Suffolk County). Nitin Gadura, Gadura Real Estate LLC. Median $580K. (917) 705-0132.","Real estate agent serving ZIP 11742 (Holtsville, Suffolk County). Nitin Gadura, Gadura Real Estate LLC. Median $580K. (917) 705-0132.",False
zip/10016.html,ZIP 10016 Real Estate Agent | Murray Hill | Gadura Real Estate,ZIP 10016 Real Estate Agent | Murray Hill | Gadura RE,True,"Real estate agent serving ZIP 10016 (Murray Hill, Manhattan). Nitin Gadura, Gadura Real Estate LLC. Median $1.10M. (917) 705-0132.","Real estate agent serving ZIP 10016 (Murray Hill, Manhattan). Nitin Gadura, Gadura Real Estate LLC. Median $1.10M. (917) 705-0132.",False
zip/11596.html,ZIP 11596 Real Estate Agent | Williston Park | Gadura Real Estate,ZIP 11596 Real Estate Agent | Williston Park | Gadura RE,True,"Real estate agent serving ZIP 11596 (Williston Park, Nassau County, East Williston, Nassau County). Nitin Gadura, Gadura Real Estate LLC. Median $850K. (917) 705-0132.","Real estate agent serving ZIP 11596 (Williston Park, Nassau County, East Williston, Nassau County). Nitin Gadura, Gadura Real Estate LLC. Median $850K.",True
zip/11715.html,ZIP 11715 Real Estate Agent | Blue Point | Gadura Real Estate,ZIP 11715 Real Estate Agent | Blue Point | Gadura RE,True,"Real estate agent serving ZIP 11715 (Blue Point, Suffolk County). Nitin Gadura, Gadura Real Estate LLC. Median $720K. (917) 705-0132.","Real estate agent serving ZIP 11715 (Blue Point, Suffolk County). Nitin Gadura, Gadura Real Estate LLC. Median $720K. (917) 705-0132.",False
zip/11580.html,ZIP 11580 Real Estate Agent | Valley Stream | Gadura Real Estate,ZIP 11580 Real Estate Agent | Valley Stream | Gadura RE,True,"Real estate agent serving ZIP 11580 (Valley Stream, Nassau County). Nitin Gadura, Gadura Real Estate LLC. Median $720K. (917) 705-0132.","Real estate agent serving ZIP 11580 (Valley Stream, Nassau County). Nitin Gadura, Gadura Real Estate LLC. Median $720K. (917) 705-0132.",False
zip/11703.html,ZIP 11703 Real Estate Agent | North Babylon | Gadura Real Estate,ZIP 11703 Real Estate Agent | North Babylon | Gadura RE,True,"Real estate agent serving ZIP 11703 (North Babylon, Suffolk County). Nitin Gadura, Gadura Real Estate LLC. Median $580K. (917) 705-0132.","Real estate agent serving ZIP 11703 (North Babylon, Suffolk County). Nitin Gadura, Gadura Real Estate LLC. Median $580K. (917) 705-0132.",False
zip/11216.html,ZIP 11216 Real Estate Agent | Bedford-Stuyvesant | Gadura Real Estate,ZIP 11216 Real Estate Agent | Bedford-Stuyvesant | Gadura RE,True,"Real estate agent serving ZIP 11216 (Bedford-Stuyvesant, Brooklyn, Crown Heights, Brooklyn). Nitin Gadura, Gadura Real Estate LLC. Median $1.10M. (917) 705-0132.","Real estate agent serving ZIP 11216 (Bedford-Stuyvesant, Brooklyn, Crown Heights, Brooklyn). Nitin Gadura, Gadura Real Estate LLC. Median $1.10M.",True
zip/11754.html,ZIP 11754 Real Estate Agent | Kings Park | Gadura Real Estate,ZIP 11754 Real Estate Agent | Kings Park | Gadura RE,True,"Real estate agent serving ZIP 11754 (Kings Park, Suffolk County). Nitin Gadura, Gadura Real Estate LLC. Median $720K. (917) 705-0132.","Real estate agent serving ZIP 11754 (Kings Park, Suffolk County). Nitin Gadura, Gadura Real Estate LLC. Median $720K. (917) 705-0132.",False
zip/11755.html,ZIP 11755 Real Estate Agent | Lake Grove | Gadura Real Estate,ZIP 11755 Real Estate Agent | Lake Grove | Gadura RE,True,"Real estate agent serving ZIP 11755 (Lake Grove, Suffolk County). Nitin Gadura, Gadura Real Estate LLC. Median $580K. (917) 705-0132.","Real estate agent serving ZIP 11755 (Lake Grove, Suffolk County). Nitin Gadura, Gadura Real Estate LLC. Median $580K. (917) 705-0132.",False
zip/10451.html,ZIP 10451 Real Estate Agent | Concourse | Gadura Real Estate,ZIP 10451 Real Estate Agent | Concourse | Gadura Real Estate,False,"Real estate agent serving ZIP 10451 (Concourse, The Bronx, Mott Haven, The Bronx, Melrose, The Bronx). Nitin Gadura, Gadura Real Estate LLC. Median $480K. (917) 705-0132.","Real estate agent serving ZIP 10451 (Concourse, The Bronx, Mott Haven, The Bronx, Melrose, The Bronx). Nitin Gadura, Gadura Real Estate LLC. Median $480K.",True
zip/10282.html,ZIP 10282 Real Estate Agent | Battery Park City | Gadura Real Estate,ZIP 10282 Real Estate Agent | Battery Park City | Gadura RE,True,"Real estate agent serving ZIP 10282 (Battery Park City, Manhattan). Nitin Gadura, Gadura Real Estate LLC. Median $1.45M. (917) 705-0132.","Real estate agent serving ZIP 10282 (Battery Park City, Manhattan). Nitin Gadura, Gadura Real Estate LLC. Median $1.45M. (917) 705-0132.",False
zip/11217.html,ZIP 11217 Real Estate Agent | Boerum Hill | Gadura Real Estate,ZIP 11217 Real Estate Agent | Boerum Hill | Gadura RE,True,"Real estate agent serving ZIP 11217 (Boerum Hill, Brooklyn, Fort Greene, Brooklyn, Gowanus, Brooklyn, Park Slope, Brooklyn, Prospect Heights, Brooklyn). Nitin Gadura, Gadura Real Estate LLC. Median $1.85M. (917) 705-0132.","Real estate agent serving ZIP 11217 (Boerum Hill, Brooklyn, Fort Greene, Brooklyn, Gowanus, Brooklyn, Park Slope, Brooklyn, Prospect Heights, Brooklyn).",True
zip/11581.html,ZIP 11581 Real Estate Agent | Valley Stream | Gadura Real Estate,ZIP 11581 Real Estate Agent | Valley Stream | Gadura RE,True,"Real estate agent serving ZIP 11581 (Valley Stream, Nassau County). Nitin Gadura, Gadura Real Estate LLC. Median $720K. (917) 705-0132.","Real estate agent serving ZIP 11581 (Valley Stream, Nassau County). Nitin Gadura, Gadura Real Estate LLC. Median $720K. (917) 705-0132.",False
zip/10040.html,ZIP 10040 Real Estate Agent | Washington Heights | Gadura Real Estate,ZIP 10040 Real Estate Agent | Washington Heights | Gadura RE,True,"Real estate agent serving ZIP 10040 (Washington Heights, Manhattan, Inwood, Manhattan). Nitin Gadura, Gadura Real Estate LLC. Median $720K. (917) 705-0132.","Real estate agent serving ZIP 10040 (Washington Heights, Manhattan, Inwood, Manhattan). Nitin Gadura, Gadura Real Estate LLC. Median $720K. (917) 705-0132.",False
zip/11201.html,ZIP 11201 Real Estate Agent | Boerum Hill | Gadura Real Estate,ZIP 11201 Real Estate Agent | Boerum Hill | Gadura RE,True,"Real estate agent serving ZIP 11201 (Boerum Hill, Brooklyn, Brooklyn Heights, Brooklyn, Cobble Hill, Brooklyn, Downtown Brooklyn, Brooklyn, DUMBO, Brooklyn). Nitin Gadura, Gadura Real Estate LLC. Median $1.85M. (917) 705-0132.","Real estate agent serving ZIP 11201 (Boerum Hill, Brooklyn, Brooklyn Heights, Brooklyn, Cobble Hill, Brooklyn, Downtown Brooklyn, Brooklyn, DUMBO,...",True
zip/11743.html,ZIP 11743 Real Estate Agent | Huntington | Gadura Real Estate,ZIP 11743 Real Estate Agent | Huntington | Gadura RE,True,"Real estate agent serving ZIP 11743 (Huntington, Suffolk County, Lloyd Harbor, Suffolk County). Nitin Gadura, Gadura Real Estate LLC. Median $850K. (917) 705-0132.","Real estate agent serving ZIP 11743 (Huntington, Suffolk County, Lloyd Harbor, Suffolk County). Nitin Gadura, Gadura Real Estate LLC. Median $850K.",True
zip/10017.html,ZIP 10017 Real Estate Agent | Midtown East | Gadura Real Estate,ZIP 10017 Real Estate Agent | Midtown East | Gadura RE,True,"Real estate agent serving ZIP 10017 (Midtown East, Manhattan). Nitin Gadura, Gadura Real Estate LLC. Median $1.30M. (917) 705-0132.","Real estate agent serving ZIP 10017 (Midtown East, Manhattan). Nitin Gadura, Gadura Real Estate LLC. Median $1.30M. (917) 705-0132.",False
zip/11738.html,ZIP 11738 Real Estate Agent | Farmingville | Gadura Real Estate,ZIP 11738 Real Estate Agent | Farmingville | Gadura RE,True,"Real estate agent serving ZIP 11738 (Farmingville, Suffolk County). Nitin Gadura, Gadura Real Estate LLC. Median $580K. (917) 705-0132.","Real estate agent serving ZIP 11738 (Farmingville, Suffolk County). Nitin Gadura, Gadura Real Estate LLC. Median $580K. (917) 705-0132.",False
zip/11692.html,ZIP 11692 Real Estate Agent | Rockaway | Gadura Real Estate,ZIP 11692 Real Estate Agent | Rockaway | Gadura Real Estate,False,"Real estate agent serving ZIP 11692 (Rockaway, Queens, Far Rockaway, Queens, Arverne, Queens). Nitin Gadura, Gadura Real Estate LLC. Median $750K. (917) 705-0132.","Real estate agent serving ZIP 11692 (Rockaway, Queens, Far Rockaway, Queens, Arverne, Queens). Nitin Gadura, Gadura Real Estate LLC. Median $750K.",True
zip/11411.html,ZIP 11411 Real Estate Agent | Cambria Heights | Gadura Real Estate,ZIP 11411 Real Estate Agent | Cambria Heights | Gadura RE,True,"Real estate agent serving ZIP 11411 (Cambria Heights, Queens). Nitin Gadura, Gadura Real Estate LLC. Median $720K. (917) 705-0132.","Real estate agent serving ZIP 11411 (Cambria Heights, Queens). Nitin Gadura, Gadura Real Estate LLC. Median $720K. (917) 705-0132.",False
zip/11554.html,ZIP 11554 Real Estate Agent | East Meadow | Gadura Real Estate,ZIP 11554 Real Estate Agent | East Meadow | Gadura RE,True,"Real estate agent serving ZIP 11554 (East Meadow, Nassau County). Nitin Gadura, Gadura Real Estate LLC. Median $850K. (917) 705-0132.","Real estate agent serving ZIP 11554 (East Meadow, Nassau County). Nitin Gadura, Gadura Real Estate LLC. Median $850K. (917) 705-0132.",False
zip/10312.html,ZIP 10312 Real Estate Agent | Eltingville | Gadura Real Estate,ZIP 10312 Real Estate Agent | Eltingville | Gadura RE,True,"Real estate agent serving ZIP 10312 (Eltingville, Staten Island, Annadale, Staten Island, Huguenot, Staten Island, Woodrow, Staten Island, Greenridge, Staten Island, Arden Heights, Staten Island). Nitin Gadura, Gadura Real Estate LLC. Median $850K. (917) 705-0132.","Real estate agent serving ZIP 10312 (Eltingville, Staten Island, Annadale, Staten Island, Huguenot, Staten Island, Woodrow, Staten Island, Greenridge,...",True
zip/11779.html,ZIP 11779 Real Estate Agent | Ronkonkoma | Gadura Real Estate,ZIP 11779 Real Estate Agent | Ronkonkoma | Gadura RE,True,"Real estate agent serving ZIP 11779 (Ronkonkoma, Suffolk County). Nitin Gadura, Gadura Real Estate LLC. Median $580K. (917) 705-0132.","Real estate agent serving ZIP 11779 (Ronkonkoma, Suffolk County). Nitin Gadura, Gadura Real Estate LLC. Median $580K. (917) 705-0132.",False
zip/10304.html,ZIP 10304 Real Estate Agent | Stapleton | Gadura Real Estate,ZIP 10304 Real Estate Agent | Stapleton | Gadura Real Estate,False,"Real estate agent serving ZIP 10304 (Stapleton, Staten Island, Tompkinsville, Staten Island, Clifton, Staten Island, Concord, Staten Island, Park Hill, Staten Island, Grymes Hill, Staten Island, Emerson Hill, Staten Island, Todt Hill, Staten Island). Nitin Gadura, Gadura Real Estate LLC. Median $580K. (917) 705-0132.","Real estate agent serving ZIP 10304 (Stapleton, Staten Island, Tompkinsville, Staten Island, Clifton, Staten Island, Concord, Staten Island, Park Hill,...",True
zip/11020.html,ZIP 11020 Real Estate Agent | Great Neck | Gadura Real Estate,ZIP 11020 Real Estate Agent | Great Neck | Gadura RE,True,"Real estate agent serving ZIP 11020 (Great Neck, Nassau County, Lake Success, Nassau County). Nitin Gadura, Gadura Real Estate LLC. Median $1.50M. (917) 705-0132.","Real estate agent serving ZIP 11020 (Great Neck, Nassau County, Lake Success, Nassau County). Nitin Gadura, Gadura Real Estate LLC. Median $1.50M.",True
zip/11427.html,ZIP 11427 Real Estate Agent | Queens Village | Gadura Real Estate,ZIP 11427 Real Estate Agent | Queens Village | Gadura RE,True,"Real estate agent serving ZIP 11427 (Queens Village, Queens). Nitin Gadura, Gadura Real Estate LLC. Median $720K. (917) 705-0132.","Real estate agent serving ZIP 11427 (Queens Village, Queens). Nitin Gadura, Gadura Real Estate LLC. Median $720K. (917) 705-0132.",False
zip/11718.html,ZIP 11718 Real Estate Agent | Brightwaters | Gadura Real Estate,ZIP 11718 Real Estate Agent | Brightwaters | Gadura RE,True,"Real estate agent serving ZIP 11718 (Brightwaters, Suffolk County). Nitin Gadura, Gadura Real Estate LLC. Median $720K. (917) 705-0132.","Real estate agent serving ZIP 11718 (Brightwaters, Suffolk County). Nitin Gadura, Gadura Real Estate LLC. Median $720K. (917) 705-0132.",False
zip/11558.html,ZIP 11558 Real Estate Agent | Island Park | Gadura Real Estate,ZIP 11558 Real Estate Agent | Island Park | Gadura RE,True,"Real estate agent serving ZIP 11558 (Island Park, Nassau County). Nitin Gadura, Gadura Real Estate LLC. Median $720K. (917) 705-0132.","Real estate agent serving ZIP 11558 (Island Park, Nassau County). Nitin Gadura, Gadura Real Estate LLC. Median $720K. (917) 705-0132.",False
zip/11221.html,ZIP 11221 Real Estate Agent | Bedford-Stuyvesant | Gadura Real Estate,ZIP 11221 Real Estate Agent | Bedford-Stuyvesant | Gadura RE,True,"Real estate agent serving ZIP 11221 (Bedford-Stuyvesant, Brooklyn, Bushwick, Brooklyn). Nitin Gadura, Gadura Real Estate LLC. Median $1.10M. (917) 705-0132.","Real estate agent serving ZIP 11221 (Bedford-Stuyvesant, Brooklyn, Bushwick, Brooklyn). Nitin Gadura, Gadura Real Estate LLC. Median $1.10M.",True
zip/10467.html,ZIP 10467 Real Estate Agent | Williamsbridge | Gadura Real Estate,ZIP 10467 Real Estate Agent | Williamsbridge | Gadura RE,True,"Real estate agent serving ZIP 10467 (Williamsbridge, The Bronx, Norwood, The Bronx, Allerton, The Bronx). Nitin Gadura, Gadura Real Estate LLC. Median $580K. (917) 705-0132.","Real estate agent serving ZIP 10467 (Williamsbridge, The Bronx, Norwood, The Bronx, Allerton, The Bronx). Nitin Gadura, Gadura Real Estate LLC.",True
zip/10308.html,ZIP 10308 Real Estate Agent | Great Kills | Gadura Real Estate,ZIP 10308 Real Estate Agent | Great Kills | Gadura RE,True,"Real estate agent serving ZIP 10308 (Great Kills, Staten Island). Nitin Gadura, Gadura Real Estate LLC. Median $850K. (917) 705-0132.","Real estate agent serving ZIP 10308 (Great Kills, Staten Island). Nitin Gadura, Gadura Real Estate LLC. Median $850K. (917) 705-0132.",False
zip/10021.html,ZIP 10021 Real Estate Agent | Upper East Side | Gadura Real Estate,ZIP 10021 Real Estate Agent | Upper East Side | Gadura RE,True,"Real estate agent serving ZIP 10021 (Upper East Side, Manhattan). Nitin Gadura, Gadura Real Estate LLC. Median $1.45M. (917) 705-0132.","Real estate agent serving ZIP 10021 (Upper East Side, Manhattan). Nitin Gadura, Gadura Real Estate LLC. Median $1.45M. (917) 705-0132.",False
zip/11722.html,ZIP 11722 Real Estate Agent | Central Islip | Gadura Real Estate,ZIP 11722 Real Estate Agent | Central Islip | Gadura RE,True,"Real estate agent serving ZIP 11722 (Central Islip, Suffolk County). Nitin Gadura, Gadura Real Estate LLC. Median $480K. (917) 705-0132.","Real estate agent serving ZIP 11722 (Central Islip, Suffolk County). Nitin Gadura, Gadura Real Estate LLC. Median $480K. (917) 705-0132.",False
zip/11372.html,ZIP 11372 Real Estate Agent | Jackson Heights | Gadura Real Estate,ZIP 11372 Real Estate Agent | Jackson Heights | Gadura RE,True,"Real estate agent serving ZIP 11372 (Jackson Heights, Queens). Nitin Gadura, Gadura Real Estate LLC. Median $720K. (917) 705-0132.","Real estate agent serving ZIP 11372 (Jackson Heights, Queens). Nitin Gadura, Gadura Real Estate LLC. Median $720K. (917) 705-0132.",False
zip/11050.html,ZIP 11050 Real Estate Agent | Port Washington | Gadura Real Estate,ZIP 11050 Real Estate Agent | Port Washington | Gadura RE,True,"Real estate agent serving ZIP 11050 (Port Washington, Nassau County, Sands Point, Nassau County). Nitin Gadura, Gadura Real Estate LLC. Median $1.50M. (917) 705-0132.","Real estate agent serving ZIP 11050 (Port Washington, Nassau County, Sands Point, Nassau County). Nitin Gadura, Gadura Real Estate LLC. Median $1.50M.",True
zip/11545.html,ZIP 11545 Real Estate Agent | Brookville | Gadura Real Estate,ZIP 11545 Real Estate Agent | Brookville | Gadura RE,True,"Real estate agent serving ZIP 11545 (Brookville, Nassau County, Glen Head, Nassau County). Nitin Gadura, Gadura Real Estate LLC. Median $2.40M. (917) 705-0132.","Real estate agent serving ZIP 11545 (Brookville, Nassau County, Glen Head, Nassau County). Nitin Gadura, Gadura Real Estate LLC. Median $2.40M.",True
